glottocode	latitude	longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	clim_PC1	clim_PC2	clim_PC3	longitude_180
west2415	28.0239	85.0563	151	108	47	4351	248	22	226	196	95	196	87	1771	469	5	114	1222	20	1222	25	0.621765967158565	0.187623021014685	4.07484305573329	85.0563
west2430	28.33212	109.422366	150	81	27	7742	302	3	299	226	46	247	46	1359	212	33	53	569	108	524	108	-1.2181716811549	0.235989029731072	0.621942499396054	109.422366
west2547	-9.087594	124.985028	247	73	68	921	296	189	107	253	234	257	234	1510	298	8	82	794	46	692	77	2.2930627649372	-0.765633918637312	0.715276009893927	124.985028
west2547	-9.0539	125.0606	244	73	68	910	293	186	107	250	231	253	230	1572	301	11	78	819	53	712	88	2.30123121252565	-0.586605795129889	0.747465460947671	125.0606
weta1243	-7.89949	129.538524	270	72	67	925	324	217	107	277	264	279	255	1732	341	6	75	893	43	783	170	3.05392557371347	-0.844383928439532	0.805926909976386	129.538524
wich1264	-22.5	297.4167	230	132	52	3921	345	95	250	274	175	274	175	570	107	3	81	301	14	301	14	-0.150613093367455	-2.56483118846083	-0.738297129193732	-62.5833
wich1264	-23.1633	297.8243	230	135	54	3947	348	98	250	276	176	276	176	529	106	5	77	274	18	274	18	-0.141646978872949	-2.60179319846384	-0.902143370611133	-62.1757
woli1241	-5.33	122.67	265	80	76	591	318	213	105	268	261	271	256	1844	235	40	46	678	140	407	353	2.76716884751728	-0.288558822586516	-1.00870166676521	122.67
woli1241	-5.462439	122.59634	264	81	76	596	317	211	106	267	260	270	255	1881	252	44	48	722	140	443	332	2.83817102757163	-0.248423353722106	-0.808175865502464	122.59634
xian1250	25.5313657	100.4478932	129	111	49	4181	222	-4	226	177	71	177	71	1039	224	11	90	607	40	607	40	-1.21821643948738	-0.0360381843865934	1.37947078129448	100.4478932
xish1235	24.8709	100.711	144	111	48	4049	236	9	227	189	87	189	87	1039	219	13	88	599	42	599	42	-0.979783621234108	-0.233463349827588	1.20310662831844	100.711
xish1235	25.19	101.27	163	115	48	4148	260	25	235	208	104	208	104	931	195	10	90	547	34	547	34	-0.822332543650331	-0.772748654019621	0.877629860708396	101.27
xuzh1234	25.344026	99.112244	118	111	49	4273	204	-22	226	167	58	167	58	1192	237	13	82	656	56	656	56	-1.31551711490351	0.423755157100885	1.56002805491893	99.112244
yagu1244	-3.42913	287.7814	261	95	85	442	316	205	111	261	257	267	255	2901	324	163	21	915	532	684	546	4.30224058032906	2.07721796065805	-1.05814411374772	-72.2186
yagu1244	-3.42913	287.7814	261	95	85	442	316	205	111	261	257	267	255	2901	324	163	21	915	532	684	546	4.30224058032906	2.07721796065805	-1.05814411374772	-72.2186
yaku1245	62	130	-101	117	16	21596	255	-449	704	162	-330	162	-387	251	41	6	60	119	23	119	29	-8.95577770707594	0.850031283172017	1.58620190317694	130
yama1264	-55.2748	291.7352	44	77	52	2653	122	-24	146	46	28	77	8	858	87	48	18	246	159	215	212	-2.92789080982128	2.88826889471004	-0.874799093398771	-68.2648
yami1256	-9.8846	288.4036	254	113	77	575	321	175	146	257	245	259	245	1817	242	31	53	708	122	484	154	2.31046248728913	-0.872634170177123	-0.461240673937669	-71.5964
yang1304	25.22482	99.046326	127	112	49	4292	213	-15	228	176	67	176	67	1194	231	14	80	646	59	646	59	-1.17915323640586	0.286708385748606	1.41861859231963	99.046326
yano1262	2.48999	297.1478	253	105	90	418	312	196	116	247	255	256	246	1862	296	66	48	802	245	319	711	3.15712596228078	0.307137380896961	-1.19504328266282	-62.8522
yaqa1246	-6.66632	139.249	265	84	78	774	320	213	107	270	254	272	254	3209	367	191	21	1004	603	871	603	4.80375519849559	2.74272045499845	-0.659886817171269	139.249
yaqu1251	27.5	249.75	254	146	52	5329	380	103	277	321	237	321	186	215	57	0	111	152	3	152	34	-0.0751913370884187	-3.9801005177733	-1.2038781783455	-110.25
yavi1244	2.924844	292.561114	267	113	86	540	338	207	131	259	271	273	259	3056	464	71	51	1284	292	297	1284	4.66822553904962	1.10234775361604	-0.469772328848353	-67.438886
yish1238	25.04	100.51	179	114	48	4156	275	42	233	224	120	224	120	952	190	14	82	526	46	526	46	-0.529434738886602	-0.892047727267951	0.562068162172717	100.51
youn1235	25.730893	110.115975	150	79	28	7068	284	7	277	219	74	235	54	1627	292	47	57	739	168	618	182	-0.589598367404613	0.829393152620841	1.12110009080632	110.115975
yunl1238	25.9223745	99.0352884	111	110	48	4348	198	-28	226	161	51	161	51	1221	256	11	84	690	54	690	54	-1.36865774504191	0.550695648173058	1.80444811323636	99.0352884
yuwa1244	5.63879	294.5733	235	112	78	418	309	166	143	230	235	240	230	2914	493	31	68	1394	130	586	1394	4.0596711666568	1.21580182532439	0.847999939104363	-65.4267
zaba1237	-7.74311	158.753	260	70	86	385	301	220	81	263	256	263	254	3184	402	183	28	1143	620	1028	644	5.2120512349952	3.17454172362674	-0.116263792701343	158.753
zaca1242	16.08	262.6931	243	152	76	1143	338	138	200	250	228	256	227	1503	330	2	103	888	14	432	28	1.85375765508368	-2.39669050070218	0.883053551328108	-97.3069
zaiw1241	24.17	98.36	159	118	50	4032	247	11	236	202	101	202	101	1527	328	12	86	880	52	880	52	-0.0383294736476129	-0.0306118676632982	2.24418589035941	98.36
zaiw1241	24.1726	98.3643	159	118	50	4032	247	11	236	202	101	202	101	1527	328	12	86	880	52	880	52	-0.0383294736476129	-0.0306118676632982	2.24418589035941	98.3643
zauz1238	26.4572	98.8634	165	109	47	4451	254	24	230	214	112	214	102	1502	282	17	72	789	73	789	89	-0.0860157424975763	0.0748112502902243	1.58042046304358	98.8634
zaza1245	-8.18719	159.255	265	72	87	380	306	224	82	269	260	269	259	2925	389	157	32	1098	534	981	549	4.97061917987971	2.49336857002475	-0.0883100164790674	159.255
zhou1234	25.8958633	100.0987848	152	112	49	4297	247	19	228	201	92	201	92	1034	213	13	83	573	51	573	51	-0.853812585501666	-0.361864865701953	0.97596465581067	100.0987848
zizi1238	10.4689	13.5233	234	137	64	1816	346	133	213	218	222	262	218	982	280	0	114	663	1	134	663	1.28234903311512	-2.10548539951835	-0.30023587449422	13.5233
zuni1245	35.0056	251.218	96	183	45	7855	305	-95	400	193	131	199	-3	310	56	10	53	137	36	116	61	-3.28176267354016	-1.70493356886647	-0.893340009963495	-108.782
zuni1245	35.0056	251.218	96	183	45	7855	305	-95	400	193	131	199	-3	310	56	10	53	137	36	116	61	-3.28176267354016	-1.70493356886647	-0.893340009963495	-108.782
zuoj1238	22.4	106.9	228	85	37	5212	330	106	224	285	155	285	155	1344	233	23	71	677	86	677	86	0.766456997434603	-0.884398819585522	0.631557222152364	106.9
