glottocode	latitude	longitude	longitude_180	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec	UV_sd	UV_mean
oldn1244	63.426975	10.397522	10.397522	746	2766	6963	12984	17488	18801	17692	13382	8142	3601	1113	453	7095.231067521	8677.58333333333
oldn1244	63.42	10.38	10.38	746	2766	6963	12984	17488	18801	17692	13382	8142	3601	1113	453	7095.231067521	8677.58333333333
olds1252	58.481083	16.321936	16.321936	1342	3469	8288	13570	19122	20503	19129	15161	9622	4572	1696	835	7499.97258328322	9775.75
onto1237	-5.49029	159.701	159.701	19612	19893	20182	19972	19324	18128	18422	18890	20710	20664	19916	19449	808.172892543683	19596.8333333333
oroh1237	-9.7386	161.513	161.513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
oroq1238	51.2829	126.111	126.111	4509	8177	12920	16436	19694	21407	19806	16892	12611	8935	5257	3376	6398.85237343148	12501.6666666667
osse1243	43.18	44.23	44.23	5529	8210	11835	16063	19471	21713	21601	18984	14482	9749	6087	4586	6381.6527995924	13192.5
paez1247	2.61516	283.6875	-76.3125	16033	15780	14968	14293	14288	14359	15088	15608	16100	15453	14350	14342	720.211311583853	15055.1666666667
pahn1237	27.11733	111.02615	111.02615	7873	8677	10892	13452	14813	16135	20740	20167	16999	12152	9513	8077	4533.73520166186	13290.8333333333
pahn1237	25.74971	109.286281	109.286281	7978	8631	10930	14039	15239	16504	19598	19536	17142	12467	9956	8719	4225.23525882574	13394.9166666667
palu1252	-8.34	121.73	121.73	17115	18057	19254	19513	17680	17014	17573	20386	23039	24199	22283	19452	2411.53464749329	19630.4166666667
panc1247	-5.276334	122.732976	122.732976	16412	17633	18975	18727	17330	16449	17238	19411	21684	22695	21238	18580	2067.77686211911	18864.3333333333
panj1256	31.536604	74.349411	74.349411	10401	13849	16998	20924	23895	23909	20151	19339	19412	16865	13191	10593	4655.36703871473	17460.5833333333
pano1254	-7.97456	288.43849	-71.56151	12545	12011	12076	12118	13496	13416	14909	15516	15859	14687	13767	12482	1386.2995544057	13573.5
paok1235	20.13	97.36	97.36	17981	21901	22869	23360	20663	17851	16771	16405	16912	17004	16664	16160	2698.32200804332	18711.75
para1311	-25.60551	302.91184	-57.08816	20590	21025	17997	14879	12430	10523	11684	14096	15631	19004	21298	21340	4003.25859220468	16708.0833333333
pear1247	13.593	105.028	105.028	19930	21342	23078	22797	20799	19461	18555	18237	17374	19327	19070	18849	1774.83799303349	19901.5833333333
peve1243	9.16111	14.441	14.441	19919	21529	21187	20333	20281	18702	17205	15998	17508	19359	20001	19667	1663.28888095699	19307.4166666667
phai1238	19.0383	101.218	101.218	16434	18434	20282	20721	19368	17209	16021	15754	17329	17732	15834	14671	1901.94376450339	17482.4166666667
phon1246	19.9622	104.088	104.088	12370	14329	16208	17376	18228	17318	16598	16192	16577	15461	13701	11714	2052.74919869118	15506
pila1245	-25.0058	299.8463	-60.1537	21203	21653	19228	15331	12274	10269	12166	14746	16719	19164	22241	22848	4352.15342379407	17320.1666666667
pile1238	-10.173335	166.247188	166.247188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
plat1254	-20	47	47	20763	20178	18551	17007	14620	13173	13871	16827	19656	22418	22704	22064	3369.47287487902	18486
polc1243	10.0258	9.53362	9.53362	18071	19562	19604	19038	19006	18093	15296	14036	16707	18035	18790	18304	1714.99231379142	17878.5
poli1260	51.84	18.63	18.63	2438	4737	9045	14058	18469	19615	18443	16026	10834	6294	2806	1799	6780.55844218445	10380.3333333333
poli1260	52.237892	20.994015	20.994015	2411	4705	9181	13575	18414	19506	18824	16058	10815	6102	2661	1688	6824.54370547063	10328.3333333333
poli1260	51.8439	18.6255	18.6255	2438	4737	9045	14058	18469	19615	18443	16026	10834	6294	2806	1799	6780.55844218445	10380.3333333333
port1283	39.91	351.9	-8.1	7449	10181	14694	18609	23038	25787	26874	24058	17666	12248	7988	6173	7513.41202551487	16230.4166666667
port1283	38.708043	350.864868	-9.135132	7663	10334	15026	19390	23360	25279	26104	23678	17958	12739	8513	6838	7184.83870677862	16406.8333333333
prus1238	54.436292	19.900799	19.900799	1892	4074	8886	13699	18911	21148	19051	16210	10494	5517	2232	1322	7354.38183958545	10286.3333333333
prus1238	52.394	14.757	14.757	2350	4532	8617	14354	18246	19517	18639	16028	10760	6166	2666	1673	6850.24919697131	10295.6666666667
psik1239	10.677	13.569	13.569	19181	21020	21140	20725	20499	19971	17545	16083	18013	19940	19504	19023	1531.46477714519	19387
puel1244	-42.223	291.334	-68.666	23662	19843	15081	9701	6033	3860	4444	6514	10940	16968	21185	22295	7353.06796617245	13377.1666666667
puin1248	3.92974	292.3114	-67.6886	18231	19137	16610	15069	14207	13837	15032	15819	16826	15841	16068	15646	1529.97317019455	16026.9166666667
pume1238	7.10677	292.4004	-67.5996	17897	18710	17700	17053	15646	14946	15571	16713	17436	17295	16368	16675	1080.8381287714	16834.1666666667
pura1258	-8.2829	124.3307	124.3307	17807	18011	20178	19955	18280	17701	18248	21146	23581	24444	23385	20634	2429.21928473601	20280.8333333333
puta1243	10.83854	12.99521	12.99521	18765	20658	20800	20433	20454	19958	17793	16309	18115	20051	19512	18844	1377.29275512991	19307.6666666667
qaua1234	26.155438	106.16455	106.16455	7775	9310	12615	15551	15937	15612	17661	18094	14943	10707	9162	7710	3842.00786659394	12923.0833333333
qawa1238	-49.303195	285.292464	-74.707536	13405	11409	8370	5238	3505	2065	2497	4163	6635	9875	12789	14552	4473.06080126553	7875.25
qawa1238	-49.303195	285.292464	-74.707536	13405	11409	8370	5238	3505	2065	2497	4163	6635	9875	12789	14552	4473.06080126553	7875.25
qili1234	25.6553283	100.1709288	100.1709288	13840	15725	18234	19159	18143	15720	13975	14954	14791	12901	13539	12792	2160.59387704287	15314.4166666667
rapa1244	-27.113	250.658	-109.342	19378	18776	15799	12933	9564	8009	8374	11021	13413	16938	18250	18717	4270.99073738025	14264.3333333333
rett1240	-8.2125	124.4081	124.4081	18128	18351	20339	19911	18215	17626	18144	21041	23291	24026	23130	20792	2264.61843063321	20249.5
rett1240	-8.3224	124.3543	124.3543	17473	17746	19923	19600	17976	17450	17862	20935	23303	24153	23085	20516	2442.3754768047	20001.8333333333
rett1240	-8.2089	124.3677	124.3677	18082	18372	20383	20000	18304	17714	18413	21341	23730	24571	23805	20956	2457.15543069747	20472.5833333333
riri1237	-6.88927	156.92	156.92	19537	19498	19924	19821	19246	17923	18181	18561	20683	20744	19854	19218	881.85275002535	19432.5
rois1241	-10.291326	123.856114	123.856114	17975	18516	19128	19935	18140	16791	17039	20781	23764	25153	24422	20992	2874.37684419149	20219.6666666667
roma1327	46.39	24.23	24.23	4355	7521	11659	16163	20354	22468	22116	18922	13835	9332	4798	3333	7091.73832175458	12904.6666666667
roma1327	46	25	25	4607	7745	11712	16186	20313	22327	22004	18886	13978	9570	5160	3631	6928.34027689347	13009.9166666667
roma1327	44.427511	26.086373	26.086373	4783	7811	11723	16417	20264	22023	21752	19475	14840	10153	5408	3828	6830.40358794723	13206.4166666667
roma1327	46.3913	24.2256	24.2256	4355	7521	11659	16163	20354	22468	22116	18922	13835	9332	4798	3333	7091.73832175458	12904.6666666667
rong1269	-8.85	120.71	120.71	16998	18191	19084	19222	17223	15888	15887	19090	21830	23502	21814	19354	2404.16700593454	19006.9166666667
rotu1241	-12.503921	177.0836	177.0836	19911	19436	18779	16664	14450	13384	13703	15655	17185	19002	19395	20181	2498.56698778004	17312.0833333333
rotu1241	-12.5008	177.066	177.066	19830	19389	18655	16626	14444	13370	13613	15576	17065	18893	19258	20154	2481.76646979648	17239.4166666667
rovi1238	-8.20493	157.408	157.408	20106	19955	20124	19798	18830	17574	17463	18451	20528	20864	20241	19849	1129.95675366428	19481.9166666667
ruma1248	23.6404	97.3172	97.3172	15911	19349	21177	22042	20736	17189	15467	15749	16823	16160	15264	14434	2602.58181107402	17525.0833333333
rumb1240	-4.747008	122.011626	122.011626	15782	17257	18443	18641	17390	16709	17811	19843	22288	22826	20886	17627	2219.12380163201	18791.9166666667
russ1263	57.6	39.8	39.8	1531	4065	8506	13059	18182	19885	18571	14363	8584	4076	1559	873	7157.65913782805	9437.83333333333
russ1263	55.677584	37.64843	37.64843	1822	4413	8590	12893	18045	19845	18609	14972	9360	4591	1847	1140	7021.53438456555	9677.25
russ1263	59	50	50	1546	4080	8689	13891	19056	20865	19227	14074	8104	3701	1485	922	7518.29814317688	9636.66666666667
rutu1240	41.62	47.32	47.32	6565	9290	12257	16372	19737	22432	23305	20240	16405	11003	7450	5822	6321.09134468715	14239.8333333333
rutu1240	41.6187	47.3244	47.3244	6565	9290	12257	16372	19737	22432	23305	20240	16405	11003	7450	5822	6321.09134468715	14239.8333333333
saaa1240	-9.60258	161.467	161.467	20350	20093	20124	19365	17929	16413	16413	17705	19971	20797	20437	20342	1605.32146077483	19161.5833333333
same1240	24.7859	99.9217	99.9217	14197	16355	19147	19889	18755	15968	14128	15178	15461	13514	14005	12872	2333.1051668746	15789.0833333333
samp1253	-5.627895	122.705244	122.705244	16209	17472	18821	18787	17371	16425	17210	19706	22232	23040	21310	18212	2252.11300613984	18899.5833333333
sana1298	-22.49	301.62	-58.38	20681	20070	18632	15592	13056	11605	12663	14758	16413	18624	20029	20026	3263.37511077663	16845.75
sans1269	23.511415	76.28612	76.28612	16114	19360	22507	24920	25925	21659	16191	15704	18067	19512	17644	15735	3578.23117382504	19444.8333333333
sans1269	20	77	77	18894	22190	24075	25403	26043	20671	16445	16901	18099	19288	18809	17836	3295.23666782368	20387.8333333333
sara1340	4.5	304.5	-55.5	15219	16591	17742	17399	16386	17022	18784	21001	22617	21877	19427	15453	2471.08992637711	18293.1666666667
sarr1247	-8.339566	124.199359	124.199359	17416	17583	19716	19595	17992	17394	17776	20831	23031	23835	22580	20115	2323.93213013086	19822
savo1255	-9.12853	159.814	159.814	20556	20266	20364	19693	18360	17208	17498	18753	20986	21504	21247	20865	1472.05669357226	19775
sawa1247	0.480578	127.940678	127.940678	16635	18177	18700	17909	16727	15279	15715	17255	18907	19189	17966	17192	1233.05588300209	17470.9166666667
sawa1247	0.51	128.09	128.09	16074	17848	18228	17582	16469	14883	15052	16382	18502	18621	17619	16631	1270.84592144784	16990.9166666667
sawi1256	-8.29105	125.078	125.078	17192	17284	19696	19279	17686	17164	17586	20933	23130	23745	22201	19907	2396.51694700303	19650.25
sawi1256	-8.3433	125.0922	125.0922	18261	18371	20493	19937	18267	17706	18530	21490	23761	24620	23490	20764	2414.47930894703	20474.1666666667
saya1246	9.69441	9.71748	9.71748	17931	19367	19512	19013	18829	18049	15043	13709	16379	17906	18647	18218	1788.16591961166	17716.9166666667
seka1247	-2.66	132.47	132.47	16841	18602	18797	17477	16486	15203	15293	16677	18290	19197	19169	17400	1396.63851855631	17452.6666666667
selk1253	59.94	82.3	82.3	1723	4810	10159	16024	19410	20815	19820	14273	8615	4142	1922	1051	7585.26306049894	10230.3333333333
selk1253	59.9409	82.3004	82.3004	1723	4810	10159	16024	19410	20815	19820	14273	8615	4142	1922	1051	7585.26306049894	10230.3333333333
seri1257	28.9877	247.616	-112.384	12603	15528	18750	22186	24448	25168	23035	21917	19713	17280	13885	12052	4606.69105182556	18880.4166666667
sese1246	-4.75	55.5	55.5	19967	21330	21516	21202	20113	19503	19504	21319	22668	23062	21536	19947	1178.27054502467	20972.25
shan1274	31.464691	101.341027	101.341027	9029	10899	13073	15722	17202	16898	16278	15978	13526	11156	10248	8789	3139.09754933523	13233.1666666667
shan1277	21.5995	98.0342	98.0342	16851	20535	22167	22470	20537	17461	15815	15834	16598	16165	15433	14846	2747.1584437654	17892.6666666667
shee1238	26.264261	110.096988	110.096988	7834	8591	10647	13508	14737	16024	19395	19259	16901	12196	9663	8352	4184.994083302	13092.25
sher1255	27.674	86.9994	86.9994	12460	14963	17631	20463	21573	18958	16957	16299	15728	15105	13693	12169	2962.49271959213	16333.25
ship1254	-7.17105	285.1781	-74.8219	13935	12507	11615	12339	13802	13085	14448	15205	15445	14956	14127	13281	1200.82207636723	13728.75
sich1238	28.1947	102.121	102.121	9935	12106	14385	16308	16443	15237	14723	15200	12795	10412	10355	9371	2602.31930936209	13105.8333333333
sika1261	-8.378194	162.72952	162.72952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sika1262	-8.595056	122.707028	122.707028	17348	18215	19594	19886	18048	17038	17257	20416	22932	24259	22873	20140	2437.5119890925	19833.8333333333
simb1256	-8.26947	156.541	156.541	20472	20427	20562	20003	19034	17871	18039	18957	21349	21628	21233	20617	1260.88799877489	20016
siom1237	-5.65589	122.529426	122.529426	16316	17549	18767	18745	17400	16637	17561	19893	22258	22657	20795	18168	2093.53830544455	18895.5
siri1273	-15.5298	296.0312	-63.9688	13716	15116	15676	15131	13415	13247	13892	15088	16159	16292	15449	15027	1040.28670290571	14850.6666666667
siri1273	-15.5298	296.0312	-63.9688	13716	15116	15676	15131	13415	13247	13892	15088	16159	16292	15449	15027	1040.28670290571	14850.6666666667
situ1238	31.060903	101.855001	101.855001	8864	10738	12758	15268	16701	16417	16021	15689	13074	10626	9766	8445	3101.05391053761	12863.9166666667
skol1241	68.83	29.72	29.72	181	1656	5848	12461	16788	19107	16938	11431	5919	1981	371	31	7258.43291376564	7726
slov1268	46.25	14.78	14.78	4094	6977	10338	14325	18096	19193	20074	16901	12809	8275	4497	3352	6160.61364207899	11577.5833333333
slov1268	46.050593	14.50823	14.50823	3860	6640	10193	14455	18449	19833	20257	17456	12908	8007	4232	3049	6470.86671809375	11611.5833333333
slov1269	48.55	18.78	18.78	3293	6128	10065	14960	18913	20240	20028	17191	12427	7685	3628	2517	6773.63483003078	11422.9166666667
somr1240	12.243	103.139	103.139	18573	20180	21201	21135	18892	17751	16841	16798	16617	17509	17238	17357	1666.61322338557	18341
sout1528	44.15	18.81	18.81	5200	7954	11651	15355	18064	20436	21777	19880	14968	10081	5758	4351	6314.4757520104	12956.25
sout2674	64.25	12.6	12.6	645	2701	6971	12783	17065	18088	17330	12745	7700	3278	956	372	6928.33023086218	8386.16666666667
sout2723	24.41	103.43	103.43	11506	13902	16617	18294	17660	16042	15780	16458	15037	12289	11855	10634	2572.4715329579	14672.8333333333
sout2728	31.32	103.23	103.23	7834	9528	11753	14685	16185	16186	15717	15224	12276	9708	8642	7490	3395.23327176454	12102.3333333333
sout2741	25.8874	109.222	109.222	7839	8551	10907	13953	15118	16285	19329	19341	16915	12257	9767	8469	4194.1522593061	13227.5833333333
sout2746	6.85668	99.7031	99.7031	19416	21467	21608	20525	17702	17278	17876	17408	16974	16237	16010	16696	1985.4925863891	18266.4166666667
sout2750	65.75	150.83	150.83	728	2846	9060	17022	20612	22155	19629	13272	7820	3627	1128	352	8355.90633923095	9854.25
sout2754	25.520166	108.779365	108.779365	7955	8835	11266	14299	15458	16418	19187	18982	16644	12358	9892	8570	4056.55971572868	13322
sout2896	-8.522488	123.546281	123.546281	17077	17607	19356	19596	17922	17073	17396	20597	23107	24097	22480	19825	2454.02656594496	19677.75
sout2898	-9.314842	125.255396	125.255396	18538	18731	20304	20164	18517	17351	18108	21510	23878	24857	23761	20940	2502.83902283835	20554.9166666667
sout3210	23.5	99.33	99.33	15072	17946	20398	20719	19423	16414	14422	15268	16082	14394	14208	13254	2556.59760880224	16466.6666666667
stan1288	42.25	356.3	-3.7	5442	8782	12648	17343	20699	23175	25368	22048	15961	10461	6464	4740	7343.7939347493	14427.5833333333
stan1288	40.416881	356.296518	-3.703482	6835	10089	14114	18556	21664	25021	26806	23672	17521	11661	7813	5867	7437.54862423627	15801.5833333333
stan1288	40.4414	358.88212	-1.11788	6923	10210	13985	18501	21554	24335	26209	23092	17068	11638	7993	6121	7143.67337547389	15635.75
stan1289	41.45	1.57	1.57	7160	10424	14132	18224	21344	23911	24570	21483	16176	11478	7914	6201	6657.0683891544	15251.4166666667
stan1289	41.379225	2.179642	2.179642	6794	9945	13579	17746	21037	23004	23297	20533	15536	11061	7506	5882	6439.42881430841	14660
stan1289	41.453	1.569	1.569	7160	10424	14132	18224	21344	23911	24570	21483	16176	11478	7914	6201	6657.0683891544	15251.4166666667
stan1290	48	2	2	3413	6088	10731	15451	18716	20125	20208	17544	13039	7817	3988	2784	6726.75299671304	11658.6666666667
stan1290	48.854451	2.347857	2.347857	2830	5255	9716	14875	18112	19310	19082	16560	12224	7086	3487	2217	6623.38575645326	10896.1666666667
stan1293	53	358.99	-1.01	2347	4500	8263	12180	16833	17532	16776	14321	10194	5799	2988	1826	5990.94284771149	9463.25
stan1293	52	358.99	-1.01	2549	4545	8381	12524	16699	18039	17092	14601	10569	6047	3218	1943	6036.97537842395	9683.91666666667
stan1293	51.497728	358.899941	-1.100059	2622	4690	8510	12797	16876	18065	17370	14986	10802	6183	3307	2063	6082.24525615834	9855.91666666667
stan1295	52.27	10.5	10.5	2302	4643	8177	13132	17490	18337	17549	15363	10035	5931	2712	1698	6399.31482305297	9780.75
stan1295	52.520822	13.409092	13.409092	2184	4395	8447	13718	17646	18870	18339	15923	10236	6087	2585	1567	6687.6090186526	9999.75
stan1295	48.649	12.4676	12.4676	3396	6198	9735	14104	17825	18343	18439	16277	11610	7158	3651	2615	6139.77426480219	10779.25
stan1318	27.96	43.85	43.85	12937	16260	18822	21639	24539	26533	26658	25233	21622	17631	14486	11519	5335.4999105477	19823.25
stan1318	27	43	43	12979	16549	18833	21587	24170	26587	26722	25172	21537	17776	14837	11622	5237.37875320713	19864.25
suii1243	24.0488	106.563	106.563	9129	10289	13231	16154	17244	17278	19351	18934	16992	13289	11147	9375	3745.79223626628	14367.75
sunw1242	27.5201	86.2476	86.2476	12995	15785	18454	20699	20904	17613	16601	15793	15055	15348	13893	12408	2727.71997140913	16295.6666666667
suoy1242	11.936	104.136	104.136	19103	20626	22078	21448	19159	18375	17269	17608	16838	17774	17503	17899	1722.92564780921	18806.6666666667
swah1253	-6.5	39	39	18163	19070	17521	14671	14636	14388	14298	15666	17515	18983	18674	18052	1917.99447616672	16803.0833333333
swed1254	59.8	17.39	17.39	1141	3294	8061	13574	18724	20770	19583	14969	9405	4267	1494	704	7623.27609722654	9665.5
swed1254	59.73823	17.438718	17.438718	1123	3287	8064	13582	18779	20898	19647	15024	9416	4280	1519	717	7655.23536047341	9694.66666666667
swed1254	59.800634	17.389526	17.389526	1141	3294	8061	13574	18724	20770	19583	14969	9405	4267	1494	704	7623.27609722654	9665.5
taba1259	42.0198	47.8379	47.8379	6086	8710	11647	15845	19306	21702	22391	19129	15070	9993	6880	5333	6207.39752719335	13507.6666666667
taca1256	-13.39249	291.95944	-68.04056	13402	15190	13688	14289	13401	13358	14233	15092	16168	16617	15937	15094	1147.84415516457	14705.75
tain1252	21.7837	99.722	99.722	16016	19078	20939	21249	19992	17366	15718	16067	17187	16024	14914	13899	2407.59726037845	17370.75
taki1248	-4.66667	146	146	13879	14192	14192	15555	16172	14889	14665	16249	17684	17929	16017	15221	1318.26299854518	15553.6666666667
tali1259	-9.76764	160.231	160.231	20311	20095	20137	19359	17973	16614	16488	17631	19928	20955	20533	20167	1574.41397226416	19182.5833333333
tami1289	10.52	78.83	78.83	19462	21923	23667	22925	21553	19698	18349	19675	20754	18831	17520	17656	2012.83288043132	20167.75
tami1289	10.520219	78.825989	78.825989	19462	21923	23667	22925	21553	19698	18349	19675	20754	18831	17520	17656	2012.83288043132	20167.75
tana1283	-8.599602	122.619438	122.619438	17204	17957	19321	19708	17909	16965	17197	20397	22821	24293	22685	19909	2461.34836784206	19697.1666666667
tang1353	-5.13343	140.269	140.269	17257	16346	16392	17436	16845	15627	15055	16289	17790	18415	17414	17203	942.888449811471	16839.0833333333
tari1263	34.5	356	-4	9819	12921	16587	20702	24075	26200	27082	24683	20023	14914	10659	8960	6623.0209182316	18052.0833333333
tata1255	55	50	50	2257	5139	10036	14741	19861	21329	20115	15761	9748	4815	2129	1482	7531.91372669414	10617.75
tean1237	-11.6752	166.868	166.868	20650	20301	19673	18422	16472	14954	15238	16739	19013	20465	20454	20740	2185.32645609231	18593.4166666667
tehu1242	-47.5796	291.6765	-68.3235	19231	17356	12886	8098	5006	3663	3916	6972	10609	15828	18953	20864	6392.53460189021	11948.5
teiw1235	-8.326	124.228	124.228	17065	17196	19370	19307	17754	17201	17422	20405	22643	23527	22258	19909	2308.71015248381	19504.75
telu1262	16.45	78.7	78.7	18979	21342	23820	23722	22885	18897	16338	17363	17700	18947	17786	17852	2620.14511944848	19635.9166666667
telu1262	16.4529	78.7024	78.7024	18979	21342	23820	23722	22885	18897	16338	17363	17700	18947	17786	17852	2620.14511944848	19635.9166666667
term1237	-10.692572	123.139261	123.139261	18485	19193	19491	20411	18424	17298	17790	20969	23153	24084	22981	20883	2224.56216325411	20263.5
thai1261	14.192	100.671	100.671	18374	19559	21252	21424	19694	17838	17274	16793	16756	17763	18067	17754	1591.02958851027	18545.6666666667
thai1261	14.192	100.671	100.671	18374	19559	21252	21424	19694	17838	17274	16793	16756	17763	18067	17754	1591.02958851027	18545.6666666667
thai1261	16	101	101	18260	19614	21285	22768	20720	18272	17299	16554	16987	18881	18096	17411	1902.8848653048	18845.5833333333
thai1261	16	101	101	18260	19614	21285	22768	20720	18272	17299	16554	16987	18881	18096	17411	1902.8848653048	18845.5833333333
thak1245	28.7014	83.6466	83.6466	12568	15569	18767	21592	22575	20400	18499	17397	17297	16155	13972	12182	3349.24624152415	17247.75
tiay1238	-8.295197	124.756008	124.756008	16459	16585	18890	18640	17134	16686	16834	20273	22686	23183	21594	19493	2442.38722483979	19038.0833333333
tibe1272	28.22	90.11	90.11	12845	15320	18064	20221	21377	19947	17698	17674	16933	16325	14256	12293	2867.24334271851	16912.75
tibe1272	28.3681	90.1872	90.1872	13432	15882	18217	20152	21343	19627	17274	17290	16449	16358	14450	12649	2652.68417947946	16926.9166666667
tiko1237	-12.2766	168.822	168.822	20857	20454	19707	18151	16017	14755	15261	16839	19241	20672	20875	21320	2390.6524578538	18679.0833333333
tind1238	42.3316	45.9227	45.9227	6341	9112	12246	16175	19148	21858	22465	19685	15840	10562	7007	5533	6164.71140664936	13831
tlin1245	59.4447	224.71	-135.29	1393	3746	8171	14561	17771	18484	16119	13294	8200	4063	1796	751	6728.67444001394	9029.08333333333
tlin1245	59.4447	224.71	-135.29	1393	3746	8171	14561	17771	18484	16119	13294	8200	4063	1796	751	6728.67444001394	9029.08333333333
tlin1245	59.4447	224.71	-135.29	1393	3746	8171	14561	17771	18484	16119	13294	8200	4063	1796	751	6728.67444001394	9029.08333333333
tlin1245	59.4447	224.71	-135.29	1393	3746	8171	14561	17771	18484	16119	13294	8200	4063	1796	751	6728.67444001394	9029.08333333333
tlin1245	59.4447	224.71	-135.29	1393	3746	8171	14561	17771	18484	16119	13294	8200	4063	1796	751	6728.67444001394	9029.08333333333
toab1237	-8.39233	160.619	160.619	19888	19569	19808	19458	18322	16956	17066	17962	20015	20589	19964	19665	1214.4695687144	19105.1666666667
toba1269	-23.77	298.04	-61.96	22000	20681	18505	14984	12205	10621	12503	15178	17370	18807	21045	21407	3944.49083782647	17108.8333333333
toba1269	-23.77	298.04	-61.96	22000	20681	18505	14984	12205	10621	12503	15178	17370	18807	21045	21407	3944.49083782647	17108.8333333333
tokh1242	41.760336	86.154785	86.154785	7787	10909	14879	19100	22574	24059	22344	20779	17679	13333	9021	6857	6157.94503983564	15776.75
tokh1242	42.98	89.18	89.18	7913	11137	15384	19779	23343	24698	23719	21726	18084	13063	8648	6724	6594.13423682998	16184.8333333333
tokh1243	41.645502	81.514435	81.514435	8056	10706	14308	18279	21698	23666	22701	20996	17484	13248	9031	7057	6005.39415858776	15602.5
tokh1243	41.65	82.9	82.9	8147	11040	14505	18509	21909	23656	22635	21147	17683	13510	9383	7388	5918.49752637415	15792.6666666667
toki1238	42.5727	46.3724	46.3724	6008	8700	12030	16180	19552	21993	22557	19844	15825	10596	6859	5196	6364.06964325835	13778.3333333333
tong1325	-21.226113	184.860131	-175.139869	20818	19821	17299	14192	11390	10060	10357	12380	14836	18965	19930	21189	4228.91783832854	15936.4166666667
tong1325	-21.17	184.75	-175.25	20473	19594	17258	14068	11345	10150	10327	12379	14585	18224	19489	20691	4040.47544738352	15715.25
tosk1239	41	20	20	6482	9064	12890	17540	21330	24352	25570	22810	17265	11586	7198	5441	7309.91023863971	15127.3333333333
touo1238	-8.58405	157.296	157.296	20419	20200	20375	19839	18769	17480	17331	18264	20614	21232	20736	20272	1322.2327850567	19627.5833333333
trin1274	-15.3331	294.5904	-65.4096	14555	15202	15370	15648	13501	13396	14214	15132	16190	16162	15342	15722	936.121867875733	15036.1666666667
trum1247	-11.8119	306.4283	-53.5717	12850	13127	13556	15616	16092	16428	17595	18287	16861	16732	14557	12748	1941.10311304025	15370.75
tsak1249	41.59	46.89	46.89	6240	8959	11871	16026	19432	21913	22615	19702	15742	10544	7160	5528	6224.80413711585	13811
tsak1249	41.5916	46.8858	46.8858	6240	8959	11871	16026	19432	21913	22615	19702	15742	10544	7160	5528	6224.80413711585	13811
tsho1240	32.209102	101.832718	101.832718	8862	10808	12997	15670	17360	17249	16930	16300	13508	10980	10018	8563	3364.19074311499	13270.4166666667
tuyu1244	0.39441	289.956485	-70.043515	14040	13528	14208	12694	12581	12502	13177	14927	15729	15086	14346	14448	1053.64594996554	13938.8333333333
tzot1259	16.8333	267.1667	-92.8333	15582	17773	19371	18860	19088	18092	18773	18761	16305	15894	15310	14468	1730.35316722724	17356.4166666667
udii1243	41.014877	47.651941	47.651941	6190	8815	11640	15981	19757	22298	23409	19839	15666	10272	7138	5550	6445.48060777096	13879.5833333333
udii1243	40.9	47.7236	47.7236	6207	8783	11561	16029	19957	22493	23339	20046	15844	10471	7193	5556	6486.83545846135	13956.5833333333
udmu1245	56.13	52.64	52.64	2161	5065	9950	14824	19778	21525	20051	15319	9401	4622	2075	1425	7563.34237482265	10516.3333333333
udmu1245	56.12921	52.63548	52.63548	2161	5065	9950	14824	19778	21525	20051	15319	9401	4622	2075	1425	7563.34237482265	10516.3333333333
ughe1237	-8.45725	157.341	157.341	20325	20086	20468	19851	18837	17698	17718	18755	20992	21357	20795	20260	1228.74753922501	19761.8333333333
ukra1253	50.25	28.65	28.65	3143	5845	9914	14308	19440	21183	20448	17205	11944	7108	3235	2307	7094.41282085609	11340
ukra1253	50.449474	30.525414	30.525414	2911	5544	9267	13555	18870	20541	19743	16898	11693	6848	2999	2140	6935.27425502584	10917.4166666667
uppe1439	46.7981	236.831	-123.169	3628	6596	9952	14160	17764	19287	20615	18057	13678	7573	4007	2873	6551.71195994304	11515.8333333333
urua1244	-3.42448	132.744455	132.744455	17479	19073	19257	17759	16539	15282	15225	16561	18266	19491	19765	18064	1563.59692889843	17730.0833333333
urua1244	-3.45498	132.745	132.745	17479	19073	19257	17759	16539	15282	15225	16561	18266	19491	19765	18064	1563.59692889843	17730.0833333333
vagh1249	-6.68712	156.542	156.542	19332	19253	19656	19777	19265	17897	18119	18520	20595	20517	19504	18953	833.758558176966	19282.3333333333
vang1243	-8.66826	157.997	157.997	19669	19515	19627	19352	18373	16821	16554	17625	19913	20471	19747	19289	1271.81480927488	18913
vari1239	-6.83443	156.655	156.655	19425	19340	19805	19735	19257	17802	18056	18498	20590	20467	19732	18950	865.127959531789	19304.75
veps1250	60.34	34.79	34.79	1085	3471	7626	12761	17741	19513	18442	13908	7970	3529	1155	553	7219.30286863565	8979.5
viet1252	10.5	106.5	106.5	17402	19387	20285	20072	18069	17556	16718	17796	16508	16624	16102	16254	1464.28340887792	17731.0833333333
